,Time (UTC+10),Regions NSW Trading Price ($/MWh),Regions SA Trading Price ($/MWh),Regions TAS Trading Price ($/MWh),Regions VIC Trading Price ($/MWh),Regions NSW Trading Total Intermittent Generation (MW),Regions SA Trading Total Intermittent Generation (MW),Regions TAS Trading Total Intermittent Generation (MW),Regions VIC Trading Total Intermittent Generation (MW),Regions NSW Operational Demand (MW),Regions SA Operational Demand (MW),Regions TAS Operational Demand (MW),Regions VIC Operational Demand (MW),Daily global solar exposure (MJ/m*m),Date,New VIC Covid Cases,date,Maximum temperature (Degree C)
11012,2020-09-10 10:00:00,26.93,13.91,21.38,18.88,109.07,67.31,168.0,183.47,7870,991,1264,4724,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11013,2020-09-10 10:30:00,30.74,22.23,46.5,25.0,116.29,72.07,163.95,162.28,7787,871,1229,4482,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11014,2020-09-10 11:00:00,29.53,-148.94,25.16,25.04,119.39,70.65,172.02,168.47,7630,781,1199,4309,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11015,2020-09-10 11:30:00,22.42,-150.54,21.26,19.11,121.96,40.32,179.09,186.75,7461,702,1157,4138,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11016,2020-09-10 12:00:00,19.01,5.88,25.2,6.69,125.75,39.98,183.99,201.35,7325,665,1144,4028,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11017,2020-09-10 12:30:00,11.87,8.6,32.61,9.82,114.33,44.2,185.95,179.22,7270,630,1121,4061,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11018,2020-09-10 13:00:00,8.03,5.87,26.68,6.71,113.26,57.17,189.52,169.92,7176,616,1098,4018,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11019,2020-09-10 13:30:00,20.8,15.75,39.24,17.33,115.26,56.63,195.13,148.73,7140,699,1079,4019,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11020,2020-09-10 14:00:00,26.04,11.3,28.2,12.76,105.96,48.26,196.37,154.21,7164,667,1062,4066,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11021,2020-09-10 14:30:00,23.38,13.17,18.59,14.69,110.31,55.22,196.73,149.47,7118,697,1055,4088,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11022,2020-09-10 15:00:00,27.31,21.89,21.97,22.98,110.03,60.92,200.05,144.6,7268,836,1051,4161,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11023,2020-09-10 15:30:00,31.92,27.11,14.42,27.25,121.18,72.37,195.46,144.12,7412,961,1081,4241,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11024,2020-09-10 16:00:00,35.11,27.28,11.01,28.95,104.02,82.52,192.77,121.76,7651,852,1126,4360,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11025,2020-09-10 16:30:00,38.54,29.3,22.77,31.36,78.52,100.98,191.6,121.58,7971,968,1172,4573,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11026,2020-09-10 17:00:00,55.22,40.94,43.2,45.03,70.57,125.54,189.45,140.77,8328,1106,1204,4864,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11027,2020-09-10 17:30:00,101.95,75.05,56.54,84.43,43.04,122.52,189.77,145.92,8776,1251,1259,5156,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11028,2020-09-10 18:00:00,140.0,98.64,39.41,113.36,45.2,107.16,192.4,163.77,9407,1397,1334,5471,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11029,2020-09-10 18:30:00,112.01,49.95,41.74,64.7,46.1,131.0,192.96,171.92,9908,1534,1386,5735,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11030,2020-09-10 19:00:00,67.3,41.74,51.7,55.8,43.33,153.35,196.45,173.23,9975,1611,1403,5840,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11031,2020-09-10 19:30:00,47.55,38.68,39.47,41.62,48.61,177.37,188.17,185.72,9818,1628,1392,5772,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11032,2020-09-10 20:00:00,48.64,38.21,39.88,41.53,44.89,186.83,187.62,198.28,9556,1603,1366,5626,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11033,2020-09-10 20:30:00,44.35,32.97,39.35,36.75,45.49,195.26,201.68,204.37,9416,1585,1363,5516,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11034,2020-09-10 21:00:00,42.4,25.47,33.02,34.65,40.24,213.0,207.57,239.19,9178,1567,1340,5393,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11035,2020-09-10 21:30:00,37.16,-36.19,28.47,29.76,37.36,219.7,206.05,266.17,8882,1550,1302,5282,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11036,2020-09-10 22:00:00,35.38,-32.12,24.46,22.73,35.99,199.41,201.82,282.3,8619,1511,1271,5144,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11037,2020-09-10 22:30:00,43.52,-36.04,33.98,31.94,23.32,199.78,202.99,286.84,8498,1467,1232,4999,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11038,2020-09-10 23:00:00,36.61,-40.9,26.8,21.4,25.87,216.85,185.8,268.74,8255,1415,1193,4851,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11039,2020-09-10 23:30:00,38.35,-34.52,34.43,34.22,50.75,211.0,173.2,275.17,8103,1378,1158,5011,17.5,2020-09-10 00:00:00,51.0,2020-09-10 00:00:00,21.4
11040,2020-09-11 00:00:00,36.62,6.04,38.27,33.62,42.44,229.69,174.27,286.82,8005,1515,1126,5038,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11041,2020-09-11 00:30:00,36.47,26.85,33.23,29.39,25.05,290.67,166.55,308.78,7843,1493,1107,4851,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11042,2020-09-11 01:00:00,37.88,18.56,23.96,20.56,15.33,324.88,159.73,323.48,7678,1447,1051,4736,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11043,2020-09-11 01:30:00,36.66,19.06,27.88,27.14,29.45,319.12,154.82,309.16,7457,1370,1023,4611,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11044,2020-09-11 02:00:00,33.74,-152.39,18.78,13.12,14.7,301.98,148.9,314.14,7244,1302,1053,4442,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11045,2020-09-11 02:30:00,31.4,-8.79,27.91,-10.2,8.9,195.26,126.4,329.72,6942,1255,1050,4277,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11046,2020-09-11 03:00:00,31.13,-147.06,103.7,13.95,10.38,123.19,121.77,352.97,6715,1219,1039,4210,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11047,2020-09-11 03:30:00,30.87,-77.11,214.6,-22.15,5.79,102.45,115.87,363.56,6563,1188,1058,4112,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11048,2020-09-11 04:00:00,31.7,-47.21,86.98,-11.01,6.07,95.03,124.13,357.89,6450,1179,1064,4067,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11049,2020-09-11 04:30:00,30.97,-36.86,30.69,-12.2,8.18,142.92,128.84,371.82,6415,1152,1064,4082,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11050,2020-09-11 05:00:00,33.46,-75.54,22.27,-3.59,8.08,100.75,137.45,368.42,6533,1164,1084,4137,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11051,2020-09-11 05:30:00,35.35,-189.63,20.17,-17.91,3.66,67.71,125.52,367.65,6806,1163,1107,4233,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11052,2020-09-11 06:00:00,36.45,-33.9,23.31,6.68,3.24,95.71,119.32,359.33,7141,1200,1149,4479,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11053,2020-09-11 06:30:00,39.04,-39.71,43.71,34.64,4.51,133.3,121.96,357.42,7677,1229,1205,4780,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11054,2020-09-11 07:00:00,83.95,-103.9,77.74,72.0,7.19,88.52,113.82,357.54,8110,1277,1262,5018,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11055,2020-09-11 07:30:00,32.88,7.02,25.23,28.62,19.79,173.67,107.42,354.06,8234,1327,1297,5109,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11056,2020-09-11 08:00:00,35.28,12.89,32.84,30.76,24.97,272.0,98.56,360.7,8242,1306,1331,5097,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11057,2020-09-11 08:30:00,33.82,0.44,40.38,29.65,46.37,173.01,102.51,354.03,8039,1252,1334,5079,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11058,2020-09-11 09:00:00,33.18,-54.33,37.05,13.25,43.2,33.5,108.68,348.75,7739,1195,1311,4871,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11059,2020-09-11 09:30:00,34.33,-41.39,30.65,-5.29,54.56,6.42,122.02,305.44,7541,1149,1248,4659,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11060,2020-09-11 10:00:00,34.65,-82.24,37.08,10.81,53.78,2.13,143.94,300.26,7425,1136,1192,4422,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11061,2020-09-11 10:30:00,34.89,-65.84,40.4,-4.94,56.65,3.49,144.33,326.15,7401,984,1162,4227,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11062,2020-09-11 11:00:00,35.28,-65.67,40.38,-26.04,57.98,11.53,155.41,338.72,7255,936,1133,4099,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11063,2020-09-11 11:30:00,34.65,-64.09,40.38,-31.13,57.09,13.3,163.08,338.87,7120,884,1137,4068,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11064,2020-09-11 12:00:00,35.85,-38.48,40.38,-27.14,57.02,18.41,161.74,318.48,7034,871,1122,4057,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11065,2020-09-11 12:30:00,35.5,-13.85,50.63,-12.82,57.65,16.3,155.45,346.13,6929,968,1115,4210,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11066,2020-09-11 13:00:00,34.89,-1.95,40.45,-2.32,57.42,92.77,144.45,353.8,6887,1131,1118,4355,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11067,2020-09-11 13:30:00,32.04,-2.36,40.49,-2.63,56.32,86.76,133.05,350.26,6849,1084,1096,4505,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11068,2020-09-11 14:00:00,35.38,23.56,40.49,29.14,55.43,141.3,119.9,350.27,6856,1062,1082,4619,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11069,2020-09-11 14:30:00,35.88,-78.46,40.47,32.88,53.18,139.21,116.49,346.52,6848,1022,1069,4675,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11070,2020-09-11 15:00:00,35.01,23.58,40.47,28.2,49.73,66.64,113.2,326.8,6909,1022,1074,4681,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11071,2020-09-11 15:30:00,36.31,19.99,40.52,33.69,45.86,124.9,107.09,300.53,6997,1151,1081,4677,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11072,2020-09-11 16:00:00,37.8,31.8,40.91,34.23,41.26,113.52,114.86,253.59,7265,1194,1106,4730,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11073,2020-09-11 16:30:00,35.37,29.95,23.94,31.84,34.97,83.35,129.21,184.62,7546,1326,1136,4882,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11074,2020-09-11 17:00:00,48.58,41.0,17.7,44.16,24.85,61.73,145.81,161.49,7880,1453,1176,5077,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11075,2020-09-11 17:30:00,52.62,44.77,44.1,46.98,11.09,44.23,143.49,174.75,8236,1488,1215,5319,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11076,2020-09-11 18:00:00,99.16,75.19,76.77,83.16,1.7,43.52,149.51,191.56,8700,1497,1273,5594,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11077,2020-09-11 18:30:00,59.21,44.29,45.84,49.73,-0.05,32.78,140.88,227.91,9163,1553,1298,5781,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11078,2020-09-11 19:00:00,49.27,36.81,38.87,41.68,-0.08,79.82,128.56,219.01,9227,1595,1283,5865,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11079,2020-09-11 19:30:00,41.91,31.49,36.89,35.21,-0.07,97.68,106.04,210.58,9100,1600,1266,5724,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11080,2020-09-11 20:00:00,38.37,28.54,43.06,32.08,-0.07,93.22,104.21,238.33,8890,1575,1245,5573,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11081,2020-09-11 20:30:00,40.78,29.86,44.98,33.6,-0.05,88.58,96.67,225.98,8752,1542,1223,5436,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11082,2020-09-11 21:00:00,40.12,29.44,37.69,33.89,-0.06,103.89,94.99,220.92,8586,1523,1210,5287,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11083,2020-09-11 21:30:00,38.28,-24.11,45.01,31.48,-0.05,107.76,97.89,206.61,8426,1497,1212,5185,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11084,2020-09-11 22:00:00,38.45,-37.18,32.59,32.83,0.31,105.37,112.81,191.39,8296,1466,1196,5060,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11085,2020-09-11 22:30:00,49.58,-32.54,177.55,44.58,0.78,104.09,103.85,121.71,8258,1417,1169,4922,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11086,2020-09-11 23:00:00,42.38,-86.07,33.83,39.02,0.3,98.79,92.74,126.84,8134,1389,1128,4829,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11087,2020-09-11 23:30:00,39.98,-42.55,37.54,37.4,-0.08,108.49,83.33,143.57,8002,1367,1100,4970,13.4,2020-09-11 00:00:00,43.0,2020-09-11 00:00:00,19.4
11088,2020-09-12 00:00:00,38.73,-33.89,30.81,36.4,-0.06,141.52,83.2,162.27,7954,1514,1074,4973,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11089,2020-09-12 00:30:00,38.47,-37.18,20.04,33.66,-0.04,187.76,80.57,165.81,7805,1499,1054,4783,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11090,2020-09-12 01:00:00,38.48,17.99,19.57,18.93,1.51,159.68,81.25,191.14,7666,1441,1015,4627,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11091,2020-09-12 01:30:00,35.63,-33.53,14.93,10.22,2.26,143.08,87.06,234.66,7411,1366,1009,4508,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11092,2020-09-12 02:00:00,37.91,0.05,20.02,0.04,2.21,116.06,74.95,234.86,7179,1287,1018,4342,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11093,2020-09-12 02:30:00,35.35,-12.06,40.38,-13.32,2.46,86.91,64.16,236.64,6914,1227,1017,4174,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11094,2020-09-12 03:00:00,32.83,-6.72,27.26,-6.97,6.57,71.62,72.27,263.24,6641,1185,1010,4052,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11095,2020-09-12 03:30:00,33.2,3.01,36.48,3.18,11.83,49.98,67.67,259.53,6465,1157,1013,3987,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11096,2020-09-12 04:00:00,28.24,0.24,31.75,0.24,12.98,37.07,69.56,274.03,6346,1132,1016,3938,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11097,2020-09-12 04:30:00,32.05,5.18,26.27,5.4,20.62,54.67,71.02,267.3,6315,1118,1022,3903,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11098,2020-09-12 05:00:00,32.91,19.42,32.73,19.98,31.39,56.45,89.36,273.88,6327,1114,1025,3902,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11099,2020-09-12 05:30:00,33.15,26.11,29.66,26.78,36.81,48.74,77.22,178.11,6450,1112,1042,3931,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11100,2020-09-12 06:00:00,35.96,31.53,33.65,32.07,40.04,31.77,73.91,175.21,6615,1122,1062,3972,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11101,2020-09-12 06:30:00,36.87,32.63,33.74,33.15,47.94,32.96,91.98,157.91,6844,1133,1072,4118,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11102,2020-09-12 07:00:00,37.98,37.11,36.8,35.77,50.67,35.14,104.11,150.45,7024,1139,1105,4188,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11103,2020-09-12 07:30:00,38.6,41.96,40.38,38.77,67.9,23.62,95.05,123.78,7099,1127,1140,4295,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11104,2020-09-12 08:00:00,37.43,40.22,39.92,37.35,83.34,22.84,85.04,117.8,7145,1044,1171,4427,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11105,2020-09-12 08:30:00,38.45,41.16,41.66,39.25,86.3,25.26,83.58,97.34,7118,1002,1202,4634,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11106,2020-09-12 09:00:00,38.45,41.47,42.6,40.33,92.4,12.42,84.44,72.74,6975,944,1220,4773,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11107,2020-09-12 09:30:00,38.93,41.79,43.52,41.17,102.91,9.82,85.14,61.02,6816,852,1227,4851,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11108,2020-09-12 10:00:00,38.31,40.38,45.17,40.95,122.5,11.41,84.27,72.95,6563,768,1232,4931,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11109,2020-09-12 10:30:00,38.77,39.95,102.68,41.36,123.99,4.3,86.95,85.28,6407,697,1215,4957,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11110,2020-09-12 11:00:00,15.46,15.09,25.36,16.21,139.12,13.74,79.68,78.68,6188,647,1205,4918,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11111,2020-09-12 11:30:00,31.74,24.53,39.64,32.21,140.35,20.67,72.75,79.26,5997,646,1192,4905,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11112,2020-09-12 12:00:00,28.58,26.52,31.26,29.43,138.28,19.02,64.17,138.11,5867,628,1176,4924,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11113,2020-09-12 12:30:00,32.19,31.08,34.6,33.76,128.19,53.15,62.03,131.39,5795,735,1169,4944,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11114,2020-09-12 13:00:00,33.31,36.31,37.66,36.79,137.39,89.87,60.72,93.51,5767,919,1163,4939,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11115,2020-09-12 13:30:00,24.48,26.3,27.18,26.54,139.57,105.97,61.66,137.93,5772,880,1156,4941,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11116,2020-09-12 14:00:00,32.79,32.77,34.48,34.0,135.9,110.12,61.78,167.85,5768,881,1124,4905,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11117,2020-09-12 14:30:00,30.55,30.1,31.52,31.92,105.39,112.01,59.35,171.69,5898,1001,1113,4892,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11118,2020-09-12 15:00:00,34.07,31.93,24.34,34.52,85.82,180.26,59.27,124.96,6021,1032,1079,4898,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11119,2020-09-12 15:30:00,37.95,36.73,37.43,38.7,94.66,136.4,59.22,104.09,6244,1036,1109,4938,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11120,2020-09-12 16:00:00,40.32,40.41,40.69,42.54,93.39,133.89,59.08,73.16,6465,1176,1132,5013,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11121,2020-09-12 16:30:00,41.01,42.11,42.9,43.82,78.56,132.51,59.14,86.13,6822,1269,1176,5127,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11122,2020-09-12 17:00:00,43.1,41.88,44.06,45.86,47.13,101.47,72.37,50.14,7198,1361,1199,5258,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11123,2020-09-12 17:30:00,45.98,41.83,46.23,49.69,28.05,103.31,79.51,30.8,7521,1444,1247,5474,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11124,2020-09-12 18:00:00,56.12,42.0,53.95,57.33,21.33,65.39,84.52,24.71,8009,1512,1329,5700,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11125,2020-09-12 18:30:00,65.86,49.9,60.6,63.76,15.89,51.14,92.55,27.38,8417,1564,1343,5841,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11126,2020-09-12 19:00:00,59.65,41.67,54.83,57.69,4.67,38.69,95.13,34.92,8476,1586,1332,5826,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11127,2020-09-12 19:30:00,51.97,45.7,50.27,52.73,7.67,20.37,96.86,44.38,8337,1581,1328,5677,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11128,2020-09-12 20:00:00,43.6,38.64,43.56,44.25,2.79,58.66,95.39,72.73,8156,1546,1311,5506,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11129,2020-09-12 20:30:00,38.53,34.43,40.38,38.42,1.02,75.75,94.23,67.9,7975,1497,1299,5334,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11130,2020-09-12 21:00:00,42.84,40.38,42.63,44.39,1.77,56.56,94.01,79.8,7874,1467,1273,5163,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11131,2020-09-12 21:30:00,38.47,38.15,38.67,40.3,2.15,64.03,93.95,66.67,7766,1428,1252,5058,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11132,2020-09-12 22:00:00,37.56,37.75,37.03,39.06,3.35,63.85,82.65,48.91,7677,1389,1239,4959,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11133,2020-09-12 22:30:00,39.34,37.95,36.55,39.4,11.71,72.52,80.19,47.97,7632,1361,1209,4842,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11134,2020-09-12 23:00:00,38.44,37.36,34.71,37.64,24.04,66.42,80.02,54.23,7538,1344,1180,4767,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11135,2020-09-12 23:30:00,38.87,41.17,38.0,41.05,35.55,45.83,80.03,65.03,7464,1311,1152,4888,4.0,2020-09-12 00:00:00,37.0,2020-09-12 00:00:00,16.0
11136,2020-09-13 00:00:00,37.56,42.23,37.76,40.97,46.12,51.82,80.13,62.93,7345,1483,1130,4897,16.5,2020-09-13 00:00:00,41.0,2020-09-13 00:00:00,17.2
11137,2020-09-13 00:30:00,38.44,42.0,37.32,40.71,55.07,61.68,80.0,58.23,7181,1476,1108,4728,16.5,2020-09-13 00:00:00,41.0,2020-09-13 00:00:00,17.2
11138,2020-09-13 01:00:00,38.42,41.4,36.38,39.98,63.35,63.17,80.1,47.18,7025,1430,1098,4564,16.5,2020-09-13 00:00:00,41.0,2020-09-13 00:00:00,17.2
11139,2020-09-13 01:30:00,35.37,38.32,32.89,36.21,88.82,53.53,80.98,45.71,6807,1352,1091,4413,16.5,2020-09-13 00:00:00,41.0,2020-09-13 00:00:00,17.2
11140,2020-09-13 02:00:00,34.11,37.1,32.13,34.59,96.98,40.9,84.96,57.08,6634,1282,1083,4236,16.5,2020-09-13 00:00:00,41.0,2020-09-13 00:00:00,17.2
11141,2020-09-13 02:30:00,30.21,30.61,39.5,29.72,103.73,36.45,85.65,33.75,6367,1218,1073,4074,16.5,2020-09-13 00:00:00,41.0,2020-09-13 00:00:00,17.2
11142,2020-09-13 03:00:00,29.82,28.75,39.59,28.37,108.09,50.72,86.6,37.71,6162,1178,1069,3952,16.5,2020-09-13 00:00:00,41.0,2020-09-13 00:00:00,17.2
11143,2020-09-13 03:30:00,25.88,18.29,26.61,18.27,115.36,85.85,90.0,27.49,6061,1138,1069,3872,16.5,2020-09-13 00:00:00,41.0,2020-09-13 00:00:00,17.2
11144,2020-09-13 04:00:00,19.58,9.19,24.49,9.19,113.12,94.74,92.0,39.82,5958,1111,1071,3820,16.5,2020-09-13 00:00:00,41.0,2020-09-13 00:00:00,17.2
11145,2020-09-13 04:30:00,26.69,9.51,40.18,9.53,123.0,85.04,103.08,54.86,5928,1102,1066,3783,16.5,2020-09-13 00:00:00,41.0,2020-09-13 00:00:00,17.2
11146,2020-09-13 05:00:00,27.6,12.13,39.85,11.99,120.17,62.33,110.5,57.18,5946,1094,1071,3768,16.5,2020-09-13 00:00:00,41.0,2020-09-13 00:00:00,17.2
11147,2020-09-13 05:30:00,30.21,10.73,17.5,10.45,123.62,52.65,112.41,62.1,6030,1088,1084,3797,16.5,2020-09-13 00:00:00,41.0,2020-09-13 00:00:00,17.2
11148,2020-09-13 06:00:00,32.39,10.62,13.65,10.29,122.02,44.01,120.9,84.95,6102,1094,1103,3836,16.5,2020-09-13 00:00:00,41.0,2020-09-13 00:00:00,17.2
11149,2020-09-13 06:30:00,31.82,30.76,34.27,29.34,116.23,46.16,124.64,77.51,6288,1109,1125,3934,16.5,2020-09-13 00:00:00,41.0,2020-09-13 00:00:00,17.2
11150,2020-09-13 07:00:00,29.64,29.8,28.14,27.76,106.34,41.96,132.25,78.04,6366,1121,1152,3983,16.5,2020-09-13 00:00:00,41.0,2020-09-13 00:00:00,17.2
